Date,Adj Close AVAL,Close AVAL,Dividends AVAL,High AVAL,Low AVAL,Open AVAL,Stock Splits AVAL,Volume AVAL,Day_of_Week,Month,Year,Quarter,SMA_7,SMA_21,Volatility_7,Daily_Return,Cumulative_Return,RSI,Momentum,BB_middle,BB_upper,BB_lower
2016-04-07,4.580426692962647,7.429999828338623,0.0,7.46999979019165,7.289999961853027,7.440000057220459,0.0,39400,Thursday,4,2016,2,4.646359579903739,4.5685224533081055,0.05849299808716707,-0.008011008501640493,0.5823505636235737,47.46590547748555,0.024507045745850498,4.570994639396668,4.732063990328454,4.409925288464882
2016-04-08,4.642075061798096,7.53000020980835,0.0,7.599999904632568,7.480000019073486,7.559999942779541,0.0,57200,Friday,4,2016,2,4.645510332924979,4.574379421415783,0.05850802965407532,0.013459088632542526,0.5901884714745945,57.83101480471445,-0.005944728851318359,4.577758574485779,4.738838375637782,4.416678773333777
2016-04-11,4.740710735321045,7.690000057220459,0.0,7.699999809265137,7.550000190734863,7.630000114440918,0.0,68200,Monday,4,2016,2,4.644717488970075,4.58551820119222,0.0569315797373374,0.021248185824195298,0.6027289057877845,62.36618374334871,-0.005549907684326172,4.586384201049805,4.763031821425833,4.409736580673777
2016-04-12,4.814689159393311,7.809999942779541,0.0,7.820000171661377,7.650000095367432,7.739999771118164,0.0,91900,Tuesday,4,2016,2,4.6605697359357565,4.597255865732829,0.08475144058380324,0.015604922595484405,0.6121344437086639,60.16679012664916,0.11096572875976651,4.601164722442627,4.8019236325818815,4.400405812303373
2016-04-13,4.894831657409668,7.940000057220459,0.0,8.039999961853027,7.809999942779541,7.840000152587891,0.0,97500,Wednesday,4,2016,2,4.700200421469552,4.615148862202963,0.11910721953463785,0.016645414763692745,0.622323675415337,70.50543100096857,0.27741479873657227,4.623329448699952,4.850657644626461,4.396001252773443
2016-04-14,4.888666152954102,7.929999828338623,0.0,7.949999809265137,7.889999866485596,7.929999828338623,0.0,38600,Thursday,4,2016,2,4.739830902644566,4.6359645298549115,0.1302131605399217,-0.001259594790401719,0.6215397997558402,77.8028619719087,0.27741336822509766,4.6408877849578865,4.893179131511719,4.388596438404054
2016-04-15,4.839348316192627,7.849999904632568,0.0,7.880000114440918,7.769999980926514,7.880000114440918,0.0,20100,Friday,4,2016,2,4.771535396575928,4.650338286445255,0.12221231249790586,-0.010088198952115657,0.6152695825992451,68.62193302121833,0.22193145751953125,4.651375222206116,4.918681992054146,4.384068452358087
2016-04-18,4.864006042480469,7.889999866485596,0.0,7.900000095367432,7.75,7.789999961853027,0.0,45100,Monday,4,2016,2,4.812046732221331,4.661500499362038,0.09142866208448171,0.005095257600147507,0.6184045396161235,70.18784799685051,0.2835793495178214,4.669542646408082,4.94303709521093,4.396048197605233
2016-04-19,4.993467807769775,8.100000381469727,0.0,8.140000343322754,7.960000038146973,7.960000038146973,0.0,105300,Tuesday,4,2016,2,4.862245695931571,4.684967654091972,0.07803726428974887,0.02661628381186909,0.6348641703530945,71.57942145249896,0.3513927459716797,4.694490146636964,4.990833661147937,4.398146632125991
2016-04-20,5.055116176605225,8.199999809265137,0.0,8.199999809265137,8.020000457763672,8.069999694824219,0.0,72100,Wednesday,4,2016,2,4.907160758972168,4.7116628147306905,0.08645386356902537,0.01234580279851305,0.6427020782041154,70.21786779353536,0.3144054412841797,4.71607301235199,5.050998553677444,4.381147471026536
2016-04-21,4.993467807769775,8.100000381469727,0.0,8.199999809265137,8.039999961853027,8.199999809265137,0.0,11300,Thursday,4,2016,2,4.932700565883091,4.729282288324266,0.08080590009421859,-0.012195242736606993,0.6348641703530944,68.50386315549707,0.17877864837646396,4.739792466163636,5.083064856906874,4.396520075420399
2016-04-22,4.931819915771484,8.0,0.0,8.170000076293945,7.96999979019165,8.079999923706055,0.0,78000,Friday,4,2016,2,4.937984602791922,4.748936630430676,0.07910840129583235,-0.01234570730632678,0.6270263231266411,70.73158308121768,0.036988258361816406,4.76503462791443,5.084902422603563,4.445166833225296
2016-04-25,4.857841491699219,7.880000114440918,0.0,8.0,7.860000133514404,7.980000019073486,0.0,72900,Monday,4,2016,2,4.933581079755511,4.769454002380372,0.08306995705305738,-0.015000228178585706,0.6176207852057618,64.92513965964494,-0.030824661254882812,4.779823851585389,5.087287828112379,4.4723598750584
2016-04-26,4.927170276641846,7.960000038146973,0.032,8.0,7.699999809265137,7.920000076293945,0.0,128300,Tuesday,4,2016,2,4.946127074105399,4.786840348016649,0.07241452137641702,0.014271520604592025,0.6264351729676502,67.41655817066086,0.08782196044921875,4.798386383056641,5.0935129339120335,4.503259832201249
2016-04-27,5.004252910614014,8.050000190734863,0.034,8.069999694824219,7.940000057220459,7.940000057220459,0.0,130700,Wednesday,4,2016,2,4.96616234098162,4.8081895510355634,0.06492051940658944,0.015644402292648962,0.6362353768238213,72.80248253951311,0.14024686813354492,4.816198039054871,5.116074960513774,4.516321117595969
2016-04-28,5.035336971282959,8.100000381469727,0.0,8.239999771118164,8.020000457763672,8.020000457763672,0.0,33900,Thursday,4,2016,2,4.972143650054932,4.826633226303828,0.06961459568381109,0.006211528718505832,0.6401873711386918,71.87758969565074,0.041869163513183594,4.8306518554687505,5.143903620427286,4.517400090510215
2016-04-29,5.02911901473999,8.09000015258789,0.0,8.279999732971191,8.09000015258789,8.15999984741211,0.0,155500,Friday,4,2016,2,4.96842976978847,4.840102672576905,0.064990195755134,-0.0012348640375868802,0.6393968267767554,67.8833394438991,-0.025997161865234375,4.846921634674073,5.166159525894307,4.5276837434538395
2016-05-02,5.116150856018066,8.229999542236328,0.0,8.300000190734863,8.130000114440918,8.130000114440918,0.0,146300,Monday,5,2016,2,4.985955919538226,4.859742073785692,0.08601047199933225,0.017305583944820624,0.6504619622365925,68.39496402249718,0.12268304824829102,4.871858334541321,5.193518861566439,4.550197807516204
2016-05-03,5.035336971282959,8.100000381469727,0.0,8.149999618530273,7.900000095367432,8.149999618530273,0.0,59200,Tuesday,5,2016,2,5.000744070325579,4.879643031529018,0.08402753844514835,-0.015795836950360242,0.6401873711386918,58.56650868713017,0.10351705551147461,4.89306254386902,5.197858849200446,4.588266238537593
2016-05-04,4.9296555519104,7.929999828338623,0.0,8.0600004196167,7.840000152587891,8.029999732971191,0.0,67900,Wednesday,5,2016,2,5.0110032217843195,4.894805068061466,0.066155678081747,-0.0209879537308566,0.6267511482141542,52.228651370490574,0.07181406021118164,4.908674478530885,5.184646481754389,4.63270247530738
2016-05-05,4.8861403465271,7.860000133514404,0.0,8.029999732971191,7.800000190734863,8.029999732971191,0.0,47600,Thursday,5,2016,2,5.005141803196499,4.907601424625942,0.07591851309786211,-0.0088272304068866,0.6212186714210871,52.5603039907659,-0.041029930114746094,4.923960161209107,5.153307396296723,4.69461292612149
2016-05-06,4.8861403465271,7.860000133514404,0.0,7.900000095367432,7.75,7.849999904632568,0.0,11900,Friday,5,2016,2,4.988268579755511,4.922159217652821,0.08826979538166842,0.0,0.6212186714210871,51.24470212579968,-0.11811256408691406,4.936163425445557,5.124699876536987,4.747626974354127
2016-05-09,4.86127519607544,7.820000171661377,0.0,7.869999885559082,7.699999809265137,7.869999885559082,0.0,20400,Monday,5,2016,2,4.963402611868722,4.932597319285075,0.0968960028116339,-0.005088914498604713,0.6180573427172884,41.57519443168093,-0.17406177520751864,4.942191648483276,5.1111034423220145,4.773279854644538
2016-05-10,4.9296555519104,7.929999828338623,0.0,7.989999771118164,7.829999923706055,7.840000152587891,0.0,70100,Tuesday,5,2016,2,4.94919354575021,4.9415946915036155,0.09286185770182324,0.014066341253456294,0.6267511482141541,42.072258720786564,-0.09946346282958984,4.9479399681091305,5.106062224199239,4.789817712019022
2016-05-11,4.9296555519104,7.929999828338623,0.0,8.039999961853027,7.889999866485596,7.889999866485596,0.0,3175600,Wednesday,5,2016,2,4.922551359449114,4.947069281623477,0.056683764298211994,0.0,0.6267511482141541,45.62706680434469,-0.18649530410766602,4.9496811628341675,5.106098801775117,4.793263523893218
2016-05-12,4.873708248138428,7.840000152587891,0.0,8.0,7.840000152587891,7.989999771118164,0.0,1075700,Thursday,5,2016,2,4.899461541857038,4.946063404991513,0.029471376963691672,-0.011349130417497633,0.6196380676937553,45.98635871122425,-0.16162872314453125,4.948933267593384,5.106716353076834,4.791150182109934
2016-05-13,4.848841190338135,7.800000190734863,0.0,7.860000133514404,7.699999809265137,7.78000020980835,0.0,159700,Friday,5,2016,2,4.887916633061001,4.944166978200276,0.031435435609749686,-0.005102286910545262,0.6164764964916859,49.333128885076285,-0.08081436157226562,4.949407911300659,5.105854432467684,4.792961390133634
2016-05-16,4.817761421203613,7.75,0.0,7.900000095367432,7.730000019073486,7.820000171661377,0.0,320400,Monday,5,2016,2,4.878148215157645,4.9431390308198475,0.04119013698773428,-0.006409731297542076,0.612525047797924,41.40633134503439,-0.06837892532348633,4.947095680236816,5.110086853609096,4.784104506864536
2016-05-17,4.836409568786621,7.78000020980835,0.0,7.849999904632568,7.739999771118164,7.739999771118164,0.0,355000,Tuesday,5,2016,2,4.871043818337577,4.941824913024902,0.04378869254390766,0.0038707079808757427,0.6148959533889218,35.48399867703807,-0.049730777740478516,4.9392427682876585,5.107863650350572,4.770621886224745
2016-05-18,4.705862998962402,7.570000171661377,0.0,7.71999979019165,7.519999980926514,7.71999979019165,0.0,87800,Wednesday,5,2016,2,4.848842075892857,4.928129445938837,0.0766415391108827,-0.02699245545016382,0.5982984017605854,25.687974615399156,-0.155412197113038,4.921780109405518,5.1109596897779435,4.732600529033092
2016-05-19,4.674780368804932,7.519999980926514,0.0,7.639999866485596,7.510000228881836,7.619999885559082,0.0,457500,Thursday,5,2016,2,4.812431335449219,4.910018216995966,0.09104030145532083,-0.00660508607333532,0.5943465893194178,24.77870759806777,-0.25487518310546875,4.905845737457275,5.12144233996652,4.69024913494803
2016-05-20,4.680997371673584,7.53000020980835,0.0,7.639999866485596,7.510000228881836,7.570000171661377,0.0,81800,Friday,5,2016,2,4.776908738272531,4.895138672419956,0.08605270136380402,0.0013299026645483547,0.5951370124322188,14.999812070879088,-0.2486581802368164,4.893304610252381,5.130625416242203,4.655983804262559
2016-05-23,4.656132698059082,7.489999771118164,0.0,7.590000152587891,7.480000019073486,7.480000019073486,0.0,63200,Monday,5,2016,2,4.745826516832624,4.882010709671747,0.08454227721869227,-0.005311832423783636,0.5919757443529876,16.48334512019639,-0.2175755500793457,4.883219170570373,5.1429696965609075,4.623468644579839
2016-05-24,4.643697738647461,7.46999979019165,0.0,7.559999942779541,7.449999809265137,7.510000228881836,0.0,40400,Tuesday,5,2016,2,4.716520309448242,4.871813388097854,0.07819917695782112,-0.0026706625901802283,0.59039477687825,19.736636263533185,-0.20514345169067383,4.869045543670654,5.148859420704867,4.589231666636441
2016-05-25,4.693429946899414,7.550000190734863,0.0,7.559999942779541,7.449999809265137,7.5,0.0,156700,Wednesday,5,2016,2,4.698758670261928,4.860682896205357,0.06424658098342857,0.010709613556036057,0.5967176767841182,29.870048364521992,-0.12433147430419922,4.853504395484924,5.13621098970523,4.570797801264618
2016-05-26,4.732137680053711,7.579999923706055,0.032,7.639999866485596,7.510000228881836,7.550000190734863,0.0,81500,Thursday,5,2016,2,4.683862686157227,4.847725028083438,0.02994131772109185,0.008247216554253312,0.6016389366863079,35.116878999383374,-0.10427188873291016,4.838344430923462,5.112380402806307,4.564308459040616
2016-05-27,4.613522052764893,7.389999866485596,0.0,7.610000133514404,7.389999866485596,7.599999904632568,0.0,152800,Friday,5,2016,2,4.670671122414725,4.827638603392101,0.037913420020605396,-0.025065971302735246,0.5865582723647207,29.729717076824542,-0.09234094619750977,4.817564582824707,5.093710524067378,4.541418641582036
2016-05-31,4.532364845275879,7.260000228881836,0.0,7.409999847412109,7.260000228881836,7.409999847412109,0.0,183800,Tuesday,5,2016,2,4.65032604762486,4.8039836429414295,0.06434134287613617,-0.017591160627567826,0.5762400315781242,18.160751749253862,-0.14241552352905273,4.788375282287598,5.054878400290222,4.521872164284974
2016-06-01,4.576062679290772,7.329999923706055,0.0,7.360000133514404,7.199999809265137,7.210000038146973,0.0,149700,Wednesday,6,2016,2,4.635335377284458,4.778265158335368,0.06811770058174597,0.009641287828017653,0.5817957275805948,23.517559297628196,-0.10493469238281161,4.7654115676879885,5.021250128357112,4.509573007018865
2016-06-02,4.62600564956665,7.409999847412109,0.0,7.420000076293945,7.300000190734863,7.340000152587891,0.0,74000,Thursday,6,2016,2,4.631031513214111,4.758773190634591,0.06753391659208444,0.010913961144347395,0.5881454235453568,31.279874648999908,-0.03012704849243164,4.750229072570801,5.001017834108336,4.499440311033266
2016-06-03,4.750865459442139,7.610000133514404,0.0,7.650000095367432,7.400000095367432,7.400000095367432,0.0,45700,Friday,6,2016,2,4.646341187613351,4.750259376707531,0.08157207225513212,0.026990846819909153,0.6040199665801002,43.567661179440556,0.10716772079467773,4.743465328216553,4.985980582076596,4.50095007435651
2016-06-06,4.663463115692139,7.46999979019165,0.0,7.650000095367432,7.369999885559082,7.630000114440918,0.0,57500,Monday,6,2016,2,4.642060211726597,4.739655699048724,0.07944761347392412,-0.01839714142531479,0.5929077258312121,40.56752217275187,-0.02996683120727539,4.732331466674805,4.9676049985869986,4.497057934762611
2016-06-07,4.881967067718506,7.820000171661377,0.0,7.849999904632568,7.489999771118164,7.489999771118164,0.0,233200,Tuesday,6,2016,2,4.663464409964425,4.739456971486409,0.11839616481435306,0.046854439845599005,0.6206880852051615,52.23811368861357,0.14982938766479492,4.733366060256958,4.971195138846445,4.49553698166747
2016-06-08,4.956882953643799,7.940000057220459,0.0,7.989999771118164,7.820000171661377,7.849999904632568,0.0,184800,Wednesday,6,2016,2,4.71251596723284,4.744009721846807,0.15856845361734212,0.01534543041485592,0.6302128110260075,63.04494675486422,0.34336090087890625,4.734727430343628,4.977546772321599,4.491908088365657
2016-06-09,4.969367504119873,7.960000038146973,0.0,7.980000019073486,7.869999885559082,7.880000114440918,0.0,71700,Thursday,6,2016,2,4.774944918496268,4.745900767190116,0.1618128520150643,0.0025186292661796283,0.6318000834557789,65.61079272668465,0.43700265884399414,4.736713027954101,4.986785015766528,4.4866410401416745
2016-06-10,4.844510078430176,7.760000228881836,0.0,7.849999904632568,7.760000228881836,7.840000152587891,0.0,57100,Friday,6,2016,2,4.813294546944754,4.7418462208339145,0.1366813220925333,-0.025125415978227372,0.6159258435438737,57.69705420357012,0.2684473991394034,4.735253119468689,4.982280023075926,4.488226215861452
2016-06-13,4.844510078430176,7.760000228881836,0.0,7.800000190734863,7.659999847412109,7.739999771118164,0.0,56500,Monday,6,2016,2,4.84450946535383,4.740455831800189,0.10890927666303592,0.0,0.6159258435438737,59.08006887922324,0.2185044288635254,4.735036563873291,4.981651447132532,4.48842168061405
2016-06-14,4.832024097442627,7.739999771118164,0.0,7.820000171661377,7.679999828338623,7.800000190734863,0.0,205500,Tuesday,6,2016,2,4.856103556496756,4.739655017852783,0.10133534031642243,-0.0025773464778495736,0.6143383892403994,59.07716309148802,0.08115863800048828,4.735749697685241,4.983451890062114,4.488047505308368
2016-06-15,4.900694847106934,7.849999904632568,0.0,7.940000057220459,7.75,7.75,0.0,118500,Wednesday,6,2016,2,4.889993803841727,4.743604228610084,0.05545464947659819,0.01421159089431101,0.6230691150989539,59.81087257011249,0.23723173141479492,4.738963961601257,4.993733475323854,4.484194447878661
2016-06-16,4.881967067718506,7.820000171661377,0.0,7.840000152587891,7.710000038146973,7.820000171661377,0.0,130700,Thursday,6,2016,2,4.889993803841727,4.745773633321126,0.05545464947659819,-0.003821453890254678,0.6206880852051615,57.228900417562954,0.0,4.747769165039062,5.009791354461644,4.485746975616481
2016-06-17,4.900694847106934,7.849999904632568,0.0,7.900000095367432,7.800000190734863,7.860000133514404,0.0,121400,Friday,6,2016,2,4.881966931479318,4.755051340375628,0.04768061817569167,0.003836113420810028,0.6230691150989539,65.33331296512708,-0.056188106536865234,4.759064888954162,5.027244429794937,4.4908853481133875
2016-06-20,4.888209819793701,7.829999923706055,0.0,8.039999961853027,7.809999942779541,7.96999979019165,0.0,54600,Monday,6,2016,2,4.870372976575579,4.7652146475655695,0.029154253898116694,-0.002547603493533779,0.6214817820446148,70.50360226153117,-0.08115768432617188,4.7694255113601685,5.04089647135438,4.497954551365957
2016-06-21,4.944396495819092,7.920000076293945,0.0,7.940000057220459,7.800000190734863,7.800000190734863,0.0,48500,Tuesday,6,2016,2,4.884642464773996,4.77775746300107,0.037605600134239935,0.011494325754568768,0.6286252960979655,70.92209185165922,0.09988641738891602,4.783838701248169,5.060542256499991,4.507135145996347
2016-06-22,5.00682544708252,8.020000457763672,0.0,8.100000381469727,7.849999904632568,7.849999904632568,0.0,73100,Wednesday,6,2016,2,4.907830374581473,4.794457117716472,0.05483217664263908,0.012626202473085879,0.636562446366202,71.32878076919998,0.16231536865234464,4.801995086669922,5.087495049195574,4.516495124144269
2016-06-23,5.081742286682129,8.140000343322754,0.0,8.180000305175781,8.069999694824219,8.130000114440918,0.0,38200,Thursday,6,2016,2,4.943504401615688,4.815316381908598,0.07486622920829034,0.014962942165931192,0.6460872934361831,69.62975829251693,0.24971818923950195,4.821410703659057,5.127869722483711,4.514951684834404
2016-06-24,4.875723838806152,7.809999942779541,0.0,7.900000095367432,7.730000019073486,7.800000190734863,0.0,166300,Friday,6,2016,2,4.939937114715576,4.823997043427967,0.07778408324967562,-0.040540908266028186,0.6198943277411404,61.03903189280154,-0.02497100830078125,4.828590011596679,5.132963661191592,4.524216362001766
2016-06-27,4.78831958770752,7.670000076293945,0.0,7.869999885559082,7.619999885559082,7.71999979019165,0.0,66500,Monday,6,2016,2,4.926558903285435,4.826672372363863,0.09546089426362243,-0.017926415438663024,0.608781844493982,44.36069413026117,-0.09364748001098544,4.837329888343811,5.125297552613965,4.549362224073658
2016-06-28,4.940033912658691,7.880000114440918,0.032,7.889999866485596,7.639999866485596,7.730000019073486,0.0,116300,Tuesday,6,2016,2,4.932178769792829,4.842220556168329,0.09484042754397298,0.03168425209976555,0.6280706419286896,49.071277817640855,0.03933906555175781,4.857713341712952,5.110333410133469,4.605093273292434
2016-06-29,5.040340900421143,8.039999961853027,0.0,8.0600004196167,7.947999954223633,8.0,0.0,129500,Wednesday,6,2016,2,4.953911781311035,4.866409892127628,0.10035582659618414,0.020304918860054366,0.6408235653514338,53.566748876839064,0.1521310806274414,4.88092725276947,5.108675168042286,4.653179337496654
2016-06-30,5.0466084480285645,8.050000190734863,0.0,8.109999656677246,7.940000057220459,8.109999656677246,0.0,172800,Thursday,6,2016,2,4.968513488769531,4.888816833496094,0.10601683351276843,0.0012434769257170242,0.641620414668404,61.530801966023915,0.10221195220947266,4.901957392692566,5.107152132189652,4.69676265319548
2016-07-01,5.027801990509033,8.020000457763672,0.0,8.159000396728516,7.949999809265137,8.119999885559082,0.0,115000,Friday,7,2016,3,4.971510137830462,4.9079499925885886,0.10756538699633092,-0.003726553726766335,0.6392293817209521,60.2380809061713,0.020976543426512784,4.915804219245911,5.1153677343700465,4.716240704121775
2016-07-05,4.902419567108154,7.820000171661377,0.0,8.0,7.789999961853027,8.0,0.0,74800,Tuesday,7,2016,3,4.945892606462751,4.915166854858398,0.09785231202060696,-0.02493782047056803,0.6232883941600829,53.49168551699084,-0.1793227195739746,4.927752041816712,5.088552467835898,4.766951615797526
2016-07-06,4.908689022064209,7.829999923706055,0.0,7.849999904632568,7.739999771118164,7.809999942779541,0.0,90500,Wednesday,7,2016,3,4.950601918356759,4.9268442789713545,0.0946534531987767,0.001278849121384651,0.6240854859753238,50.42268463868468,0.03296518325805664,4.929088139533997,5.088726627515916,4.769449651552078
2016-07-07,4.927496433258057,7.860000133514404,0.0,7.900000095367432,7.71999979019165,7.860000133514404,0.0,164700,Thursday,7,2016,3,4.970484324863979,4.929012343997047,0.06479042521312982,0.00383145298251919,0.6264766401719108,52.4071205713237,0.13917684555053622,4.92761881351471,5.086720188660396,4.768517438369023
2016-07-08,5.008995056152344,7.989999771118164,0.0,7.994999885559082,7.900000095367432,7.940000057220459,0.0,101200,Friday,7,2016,3,4.980335916791644,4.9314938726879305,0.06463134813710496,0.016539559997286624,0.6368382881489327,55.369405814945324,0.06896114349365234,4.929600191116333,5.091846623906573,4.767353758326093
2016-07-11,4.9901862144470215,7.960000038146973,0.0,8.039999961853027,7.929999828338623,8.0,0.0,100500,Monday,7,2016,3,4.9731709616524835,4.932485239846366,0.05944232667134481,-0.0037550130304521145,0.6344469520786427,55.0243724115766,-0.050154685974121094,4.9368839979171755,5.096097730889614,4.777670264944737
2016-07-12,5.021533489227295,8.010000228881836,0.0,8.069999694824219,7.96999979019165,8.039999961853027,0.0,67800,Tuesday,7,2016,3,4.969588824680874,4.9409149260748,0.05485798169185078,0.006281784573393345,0.6384324111548467,53.8958949663172,-0.02507495880126953,4.945735168457031,5.102996962674588,4.788473374239475
2016-07-13,4.996455669403076,7.96999979019165,0.0,8.029999732971191,7.900000095367432,8.020000457763672,0.0,125200,Wednesday,7,2016,3,4.965110778808594,4.948150430406843,0.050413413125163876,-0.004994056074308473,0.6352440438938834,49.455727116237135,-0.03134632110595703,4.953956747055054,5.10317507249561,4.804738421614498
2016-07-14,5.01526403427124,8.0,0.0,8.100000381469727,7.980000019073486,8.100000381469727,0.0,282600,Thursday,7,2016,3,4.981231416974749,4.956876141684396,0.0447495056256033,0.0037643413877044285,0.6376353193396059,46.29242049108176,0.11284446716308594,4.959685206413269,5.109090670008107,4.810279742818431
2016-07-15,4.996455669403076,7.96999979019165,0.0,8.029999732971191,7.940000057220459,7.989999771118164,0.0,171000,Friday,7,2016,3,4.99376950945173,4.961436180841355,0.03131576276236365,-0.003750224263296853,0.6352440438938836,58.51053459869974,0.08776664733886719,4.965409636497498,5.111001741902661,4.819817531092334
2016-07-18,5.034069061279297,8.029999732971191,0.0,8.0600004196167,7.96999979019165,7.989999771118164,0.0,47500,Monday,7,2016,3,5.008994170597622,4.968679132915678,0.01577689811408297,0.007528014729832444,0.6400261704133551,68.63101073813465,0.10657262802124023,4.972078347206116,5.11740753367431,4.826749160737922
2016-07-19,4.952573776245117,7.900000095367432,0.0,8.020000457763672,7.900000095367432,8.010000228881836,0.0,102500,Tuesday,7,2016,3,5.000933987753732,4.971149558112735,0.026526584622417373,-0.016188749904330724,0.6296649468083068,51.06396579514632,-0.05642127990722656,4.975296545028686,5.115568522603981,4.835024567453392
2016-07-20,5.059146404266357,8.069999694824219,0.0,8.149999618530273,7.920000076293945,7.940000057220459,0.0,61200,Wednesday,7,2016,3,5.0107854434422086,4.979289395468576,0.033704032155651854,0.021518635125116647,0.6432144770497507,51.578798195018685,0.06896018981933594,4.98103404045105,5.125314243214383,4.836753837687716
2016-07-21,4.983919620513916,7.949999809265137,0.0,8.130000114440918,7.945000171661377,8.130000114440918,0.0,169000,Thursday,7,2016,3,5.005412033626011,4.981171449025472,0.0346888741129421,-0.014869461711762844,0.6336502240108078,45.28317185775607,-0.037613868713378906,4.97988874912262,5.123669712939492,4.836107785305748
2016-07-22,5.096761226654053,8.130000114440918,0.0,8.149999618530273,7.929999828338623,7.929999828338623,0.0,344500,Friday,7,2016,3,5.01974139894758,4.985454105195545,0.04838569271401453,0.022641136842512122,0.647996785442925,54.54541454301326,0.10030555725097656,4.980639696121216,5.1267977510549585,4.834481641187473
2016-07-25,4.889882564544678,7.800000190734863,0.0,8.149999618530273,7.760000228881836,8.149999618530273,0.0,84400,Monday,7,2016,3,5.001829760415213,4.976317927950904,0.06909478281091487,-0.0405902205164097,0.6216944530278721,49.253798272372144,-0.1253814697265625,4.981347632408142,5.125489256620099,4.837206008196185
2016-07-26,4.808382511138916,7.670000076293945,0.0,7.809999942779541,7.659999847412109,7.809999942779541,0.0,147000,Tuesday,7,2016,3,4.974962166377476,4.973111198061988,0.10081701096776378,-0.016667077855140766,0.6113326231771474,44.520477292950424,-0.18807315826416016,4.982350778579712,5.121011149941648,4.843690407217776
2016-07-27,4.83482551574707,7.679999828338623,0.032,7.769999980926514,7.619999885559082,7.670000076293945,0.0,124400,Wednesday,7,2016,3,4.946498802730015,4.975325766063872,0.10913136773091635,0.005499355458285171,0.6146945585752445,44.97947564072425,-0.19924354553222656,4.977090358734131,5.129782938761363,4.824397778706898
2016-07-28,4.8096418380737305,7.639999866485596,0.0,7.789999961853027,7.579999923706055,7.789999961853027,0.0,115800,Thursday,7,2016,3,4.9260799544198175,4.969116619655064,0.12057663568898085,-0.005208807968625995,0.6114927326602667,38.49804446342145,-0.14293193817138672,4.96555540561676,5.13233520822915,4.79877560300437
2016-07-29,4.853710174560547,7.710000038146973,0.0,7.789999961853027,7.567999839782715,7.659999847412109,0.0,232600,Friday,7,2016,3,4.896731921604702,4.960229442233131,0.1070310750792608,0.009162498574834865,0.6170955339517883,42.348841971431426,-0.20543622970581055,4.955910491943359,5.125245357932398,4.78657562595432
2016-08-01,4.784461498260498,7.599999904632568,0.0,7.679999828338623,7.559999942779541,7.670000076293945,0.0,96000,Monday,8,2016,3,4.868237904139927,4.947746254148937,0.10649999694331326,-0.014267163429534269,0.6082913311172624,37.25099519863457,-0.19945812225341797,4.943743467330933,5.125818379674414,4.761668554987451
2016-08-02,4.790757656097412,7.610000133514404,0.0,7.679999828338623,7.550000190734863,7.639999866485596,0.0,64400,Tuesday,8,2016,3,4.8245231083461215,4.936458428700765,0.03754306948542842,0.0013159595576646144,0.6090918179082907,38.710131621786005,-0.3060035705566406,4.938160371780396,5.132036145728474,4.744284597832317
2016-08-03,4.81593656539917,7.650000095367432,0.0,7.690000057220459,7.510000228881836,7.630000114440918,0.0,80300,Wednesday,8,2016,3,4.813959394182477,4.932340190524147,0.02407494619244935,0.005255725943413392,0.6122930375775921,39.135757035170386,-0.07394599914550781,4.933522748947143,5.134667929388479,4.732377568505807
2016-08-04,4.822234153747559,7.659999847412109,0.0,7.710000038146973,7.610000133514404,7.639999866485596,0.0,30400,Thursday,8,2016,3,4.815938200269427,4.928223292032878,0.02410939827704223,0.00130765600062821,0.6130937062423233,40.37285050513887,0.013851642608642578,4.928259634971619,5.13548536987848,4.721033900064758
2016-08-05,4.891482830047607,7.769999980926514,0.0,7.789999961853027,7.679999828338623,7.690000057220459,0.0,31000,Friday,8,2016,3,4.82403210231236,4.926508358546665,0.037370354030285186,0.014360289046983166,0.6218979090768493,42.38711855396878,0.05665731430053711,4.922384023666382,5.1266133935422555,4.718154653790508
2016-08-08,4.954434394836426,7.869999885559082,0.0,7.909999847412109,7.809999942779541,7.849999904632568,0.0,72000,Monday,8,2016,3,4.84471675327846,4.923910231817336,0.06080289857899303,0.012869628081308315,0.6299015038712116,50.10134791164083,0.1447925567626953,4.920596432685852,5.1229442043468,4.718248661024904
2016-08-09,5.0362749099731445,8.0,0.0,8.020000457763672,7.869999885559082,7.869999885559082,0.0,370000,Tuesday,8,2016,3,4.8707974297659735,4.926104931604295,0.09489835687129505,0.016518639387376632,0.6403066196632263,48.719693997122555,0.18256473541259766,4.921333503723145,5.125330048356778,4.717336959089511
2016-08-10,5.118114471435547,8.130000114440918,0.0,8.149999618530273,8.001999855041504,8.029999732971191,0.0,36700,Wednesday,8,2016,3,4.918462140219552,4.930704025995164,0.12372182675538777,0.0162500186994039,0.6507116142061059,57.456785792449914,0.33365297317504883,4.927416443824768,5.14746843281516,4.7073644548343765
2016-08-11,5.199954986572266,8.260000228881836,0.0,8.279999732971191,8.149999618530273,8.149999618530273,0.0,60500,Thursday,8,2016,3,4.97691890171596,4.940394469669887,0.1476775648862872,0.01599036434090606,0.6611167299981207,55.93875872031279,0.4091973304748535,4.936650991439819,5.185802473821232,4.687499509058407
